序号,关键词,方案ID,推广单元ID,消费额,点击量,浏览量,跳出率,平均访问时长,时长秒_原,是否无效词,是否活跃,时长缺失,时长秒,浏览深度,留存率,CPC,消费额_w,点击量_w,浏览深度_w,留存率_w,时长秒_w,x1,x2,x3,x4,S,d_plus,d_minus,基准类别,S_基准等权,类别_基准等权,S_流量优先,类别_流量优先,S_质量优先,类别_质量优先,稳定词,敏感性
1830,4053,525368335,9811363528,223.0,37,100,0.7333, 00:04:47,287.0,False,True,False,287.0,2.7027027027027026,0.26670000000000005,6.027027027027027,223.0,37.0,2.7027027027027026,0.26670000000000005,287.0,3.6375861597263857,1.3090630131839005,0.26670000000000005,5.662960480135946,0.4136988729564244,0.019518459796125095,0.013772384952113682,重点词,0.4136988729564244,重点词,0.37186789404408105,重点词,0.4077793486429585,重点词,True,稳定词
1833,4090,525368335,9811363528,15.57,18,15,0.8182, 00:00:59,59.0,False,True,False,59.0,0.8333333333333334,0.18179999999999996,0.865,15.57,18.0,0.8333333333333334,0.18179999999999996,59.0,2.9444389791664403,0.6061358035703155,0.18179999999999996,4.0943445622221,0.26468796383913484,0.023851478109452772,0.008585741650995639,问题词,0.26468796383913484,问题词,0.25709483405993183,问题词,0.2575924263378331,问题词,True,稳定词
1834,4091,525368335,9811363528,44.79,64,337,0.4, 00:09:41,581.0,False,True,False,581.0,5.265625,0.6,0.69984375,44.79,64.0,5.265625,0.6,581.0,4.174387269895637,1.8350783439468974,0.6,6.366470447731438,0.5787547491245396,0.014139546180175364,0.01942652050138271,重点词,0.5787547491245396,重点词,0.48543669430335534,重点词,0.6052074457481382,重点词,True,稳定词
1836,4108,525368335,9811363528,2.36,3,2,0.0, 00:01:22,82.0,False,True,False,82.0,0.6666666666666666,1.0,0.7866666666666666,2.36,3.0,0.6666666666666666,1.0,82.0,1.3862943611198906,0.5108256237659907,1.0,4.418840607796598,0.44930903810572387,0.022223281702186855,0.018131986932952596,黄金词,0.44930903810572387,黄金词,0.32827579097632825,黄金词,0.5203893215172045,黄金词,True,稳定词
1837,4111,525368335,9811363528,0.54,1,1,1.0, 00:02:00,120.0,False,True,False,120.0,1.0,0.0,0.54,0.54,1.0,1.0,0.0,120.0,0.6931471805599453,0.6931471805599453,0.0,4.795790545596741,0.21401869481923805,0.028205532455741852,0.007680222421411457,潜力词,0.21401869481923805,潜力词,0.15108856472007434,潜力词,0.21433632984851855,潜力词,True,稳定词
1840,4158,525368335,9811363528,4.79,3,3,1.0, 00:05:12,312.0,False,True,False,312.0,1.0,0.0,1.5966666666666667,4.79,3.0,1.0,0.0,312.0,1.3862943611198906,0.6931471805599453,0.0,5.746203190540153,0.24856881999818028,0.027119517753161494,0.008970969938733083,潜力词,0.24856881999818028,潜力词,0.18679610082483913,潜力词,0.24570117445306555,潜力词,True,稳定词
1842,4163,525368335,9811363528,1.26,1,0,0.0,0,,False,True,True,95.0,0.0,1.0,1.26,1.26,1.0,0.0,1.0,95.0,0.6931471805599453,0.0,1.0,4.564348191467836,0.4119681460617029,0.025432671188103346,0.01781782794348286,黄金词,0.4119681460617029,黄金词,0.30092088014216595,黄金词,0.48010869592865735,黄金词,True,稳定词
1843,4171,525368335,9811363528,5.91,6,7,0.75, 00:04:18,258.0,False,True,False,258.0,1.1666666666666667,0.25,0.985,5.91,6.0,1.1666666666666667,0.25,258.0,1.9459101490553132,0.7731898882334818,0.25,5.556828061699537,0.3011217449508198,0.023673941788494326,0.010200258213376365,潜力词,0.3011217449508198,潜力词,0.23291393057335816,潜力词,0.3112128889694358,黄金词,False,边界敏感词
1845,4189,525368335,9811363528,8.85,8,19,0.3333, 00:01:17,77.0,False,True,False,77.0,2.375,0.6667000000000001,1.10625,8.85,8.0,2.375,0.6667000000000001,77.0,2.1972245773362196,1.2163953243244932,0.6667000000000001,4.356708826689592,0.44288434373266483,0.019167428167546855,0.015237327742506504,重点词,0.44288434373266483,重点词,0.32708538574559937,重点词,0.49643798183566945,重点词,True,稳定词
1847,4202,525368335,9811363528,1.12,1,0,0.0,0,,False,True,True,95.0,0.0,1.0,1.12,1.12,1.0,0.0,1.0,95.0,0.6931471805599453,0.0,1.0,4.564348191467836,0.4119681460617029,0.025432671188103346,0.01781782794348286,黄金词,0.4119681460617029,黄金词,0.30092088014216595,黄金词,0.48010869592865735,黄金词,True,稳定词
1848,4210,525368335,9811363528,13.71,12,18,0.75, 00:02:10,130.0,False,True,False,130.0,1.5,0.25,1.1425,13.71,12.0,1.5,0.25,130.0,2.5649493574615367,0.9162907318741551,0.25,4.875197323201151,0.3178319081177427,0.022464571896328948,0.01046656657768568,问题词,0.3178319081177427,问题词,0.2667303030474562,问题词,0.32229742775059406,重点词,False,边界敏感词
1849,4212,525368335,9811363528,37.2,30,81,0.6667, 00:04:02,242.0,False,True,False,242.0,2.7,0.33330000000000004,1.24,37.2,30.0,2.7,0.33330000000000004,242.0,3.4339872044851463,1.308332819650179,0.33330000000000004,5.493061443340548,0.4199490575786832,0.019148620524281245,0.01386334294973506,重点词,0.4199490575786832,重点词,0.3644310927633676,重点词,0.4234410064399742,重点词,True,稳定词
1854,4251,525368335,9811363528,2.47,4,2,1.0, 00:01:30,90.0,False,True,False,90.0,0.5,0.0,0.6175,2.47,4.0,0.5,0.0,90.0,1.6094379124341003,0.4054651081081644,0.0,4.51085950651685,0.1910338531376965,0.027928806348922478,0.006595266700671181,潜力词,0.1910338531376965,潜力词,0.15413872504482828,潜力词,0.18657650332112635,潜力词,True,稳定词
1855,4254,525368335,9811363528,0.93,3,1,1.0, 00:02:00,120.0,False,True,False,120.0,0.3333333333333333,0.0,0.31,0.93,3.0,0.3333333333333333,0.0,120.0,1.3862943611198906,0.2876820724517809,0.0,4.795790545596741,0.18728859928612906,0.028557996161889254,0.006581164106816745,潜力词,0.18728859928612906,潜力词,0.1450032759489131,潜力词,0.18449618904481888,潜力词,True,稳定词
1856,4255,525368335,9811363528,7.61,25,149,0.381, 00:06:09,369.0,False,True,False,369.0,5.96,0.619,0.3044,7.61,25.0,5.96,0.619,369.0,3.258096538021482,1.9401794743463283,0.619,5.91350300563827,0.5527808779513592,0.015488703445749076,0.01914466235220194,黄金词,0.5527808779513592,黄金词,0.431404574057014,黄金词,0.5916593741335089,黄金词,True,稳定词
1857,4260,525368335,9811363528,362.82,62,58,0.913, 00:00:49,49.0,False,True,False,49.0,0.9354838709677419,0.08699999999999997,5.851935483870967,362.82,62.0,0.9354838709677419,0.08699999999999997,49.0,4.143134726391533,0.6603573577369544,0.08699999999999997,3.912023005428146,0.2964864553218153,0.02333192417481212,0.00983293007896785,问题词,0.2964864553218153,问题词,0.34003632237572123,重点词,0.2662037745367427,问题词,False,边界敏感词
1858,4261,525368335,9811363528,12.22,54,9,1.0, 00:00:54,54.0,False,True,False,54.0,0.16666666666666666,0.0,0.2262962962962963,12.22,54.0,0.16666666666666666,0.0,54.0,4.007333185232471,0.15415067982725827,0.0,4.007333185232471,0.24587452545917338,0.026293231457678805,0.008572626208365798,问题词,0.24587452545917338,问题词,0.30595155035519284,重点词,0.2132792311500459,问题词,False,边界敏感词
1859,4264,525368335,9811363528,0.15,1,1,1.0, 00:00:02,2.0,False,True,False,2.0,1.0,0.0,0.15,0.15,1.0,1.0,0.0,2.0,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,0.13721737004141432,0.02938187074738171,0.004672907046176866,潜力词,0.13721737004141432,潜力词,0.09614406329892622,潜力词,0.13742336656649506,潜力词,True,稳定词
1862,4289,525368335,9811363528,1.5,1,0,0.0,0,,False,True,True,95.0,0.0,1.0,1.5,1.5,1.0,0.0,1.0,95.0,0.6931471805599453,0.0,1.0,4.564348191467836,0.4119681460617029,0.025432671188103346,0.01781782794348286,黄金词,0.4119681460617029,黄金词,0.30092088014216595,黄金词,0.48010869592865735,黄金词,True,稳定词
1864,4292,525368335,9811363528,3.3,3,2,1.0, 00:01:01,61.0,False,True,False,61.0,0.6666666666666666,0.0,1.0999999999999999,3.3,3.0,0.6666666666666666,0.0,61.0,1.3862943611198906,0.5108256237659907,0.0,4.127134385045092,0.1845693873097629,0.02795652499713718,0.006327845201945849,潜力词,0.1845693873097629,潜力词,0.14203534767515963,潜力词,0.18163880459460063,潜力词,True,稳定词
1866,4307,525368335,9811363528,1.92,2,10,0.0, 00:01:11,71.0,False,True,False,71.0,5.0,1.0,0.96,1.92,2.0,5.0,1.0,71.0,1.0986122886681098,1.791759469228055,1.0,4.276666119016055,0.5285727265157728,0.019063727367465325,0.02137459353528819,黄金词,0.5285727265157728,黄金词,0.3695187861137914,黄金词,0.6055997838555742,黄金词,True,稳定词
1867,4323,525368335,9811363528,5.2,5,4,1.0, 00:01:44,104.0,False,True,False,104.0,0.8,0.0,1.04,5.2,5.0,0.8,0.0,104.0,1.791759469228055,0.5877866649021191,0.0,4.653960350157523,0.21603438828687124,0.027077092037516143,0.007461530107334108,潜力词,0.21603438828687124,潜力词,0.17650804852302268,潜力词,0.21017712349128445,潜力词,True,稳定词
1868,4333,525368335,9811363528,3.45,2,3,0.5, 00:01:06,66.0,False,True,False,66.0,1.5,0.5,1.725,3.45,2.0,1.5,0.5,66.0,1.0986122886681098,0.9162907318741551,0.5,4.204692619390966,0.33803598594975737,0.022898994796695788,0.011693512213749901,黄金词,0.33803598594975737,黄金词,0.23346496842785622,潜力词,0.3820337413116421,黄金词,False,边界敏感词
1870,4352,525368335,9811363528,29.26,39,434,0.2927, 00:11:17,677.0,False,True,False,677.0,11.128205128205128,0.7073,0.7502564102564103,29.26,39.0,11.082051282051294,0.7073,677.0,3.6888794541139363,2.4917209862077314,0.7073,6.519147287940395,0.6304238619076933,0.013551839725963015,0.0231167606764208,重点词,0.6304238619076933,重点词,0.4985226029103984,重点词,0.6732819721801239,重点词,True,稳定词
1871,4366,525368335,9811363528,1.82,3,4,0.6667, 00:01:16,76.0,False,True,False,76.0,1.3333333333333333,0.33330000000000004,0.6066666666666667,1.82,3.0,1.3333333333333333,0.33330000000000004,76.0,1.3862943611198906,0.8472978603872036,0.33330000000000004,4.343805421853684,0.29100451744183525,0.023801832821576066,0.009769372365367285,潜力词,0.29100451744183525,潜力词,0.20796721770475243,潜力词,0.31508814332737894,黄金词,False,边界敏感词
1873,4378,525368335,9811363528,23.08,17,38,0.5882, 00:01:27,87.0,False,True,False,87.0,2.235294117647059,0.41180000000000005,1.3576470588235292,23.08,17.0,2.235294117647059,0.41180000000000005,87.0,2.8903717578961645,1.1741198411762548,0.41180000000000005,4.477336814478207,0.3912063282660735,0.019854001285142867,0.012758034954649168,重点词,0.3912063282660735,重点词,0.32170635406493764,重点词,0.4103539339446156,重点词,True,稳定词
1874,4379,525368335,9811363528,4.62,5,6,0.8, 00:00:33,33.0,False,True,False,33.0,1.2,0.19999999999999996,0.924,4.62,5.0,1.2,0.19999999999999996,33.0,1.791759469228055,0.7884573603642702,0.19999999999999996,3.5263605246161616,0.2416667414181721,0.024768363908738524,0.00789321809157921,潜力词,0.2416667414181721,潜力词,0.1891073912899622,潜力词,0.24903647846017501,潜力词,True,稳定词
1877,4393,525368335,9811363528,3.55,2,4,0.0, 00:01:02,62.0,False,True,False,62.0,2.0,1.0,1.775,3.55,2.0,2.0,1.0,62.0,1.0986122886681098,1.0986122886681098,1.0,4.143134726391533,0.4796260036068909,0.020735277530491227,0.019111597359904062,黄金词,0.4796260036068909,黄金词,0.3385207161820398,黄金词,0.5557077402330489,黄金词,True,稳定词
1878,4397,525368335,9811363528,15.91,19,10,1.0, 00:00:58,58.0,False,True,False,58.0,0.5263157894736842,0.0,0.8373684210526315,15.91,19.0,0.5263157894736842,0.0,58.0,2.995732273553991,0.42285685082003355,0.0,4.07753744390572,0.22244079245364085,0.026313128848197566,0.007527546682133339,问题词,0.22244079245364085,问题词,0.23859429822426198,问题词,0.20285322583619309,问题词,True,稳定词
1879,4399,525368335,9811363528,2.49,5,7,0.75, 00:01:02,62.0,False,True,False,62.0,1.4,0.25,0.49800000000000005,2.49,5.0,1.4,0.25,62.0,1.791759469228055,0.8754687373538999,0.25,4.143134726391533,0.27721528181723376,0.023868150154821455,0.00915433849827436,潜力词,0.27721528181723376,潜力词,0.21102284796222842,潜力词,0.28933222446083706,潜力词,True,稳定词
1880,4418,525368335,9811363528,10.74,8,16,0.75, 00:00:39,39.0,False,True,False,39.0,2.0,0.25,1.3425,10.74,8.0,2.0,0.25,39.0,2.1972245773362196,1.0986122886681098,0.25,3.6888794541139363,0.3067605979013717,0.022775045548482854,0.010078028699080779,问题词,0.3067605979013717,问题词,0.24400238494098647,问题词,0.3150649011602864,重点词,False,边界敏感词
1881,4420,525368335,9811363528,1.53,1,1,1.0,0,,False,True,True,95.0,1.0,0.0,1.53,1.53,1.0,1.0,0.0,95.0,0.6931471805599453,0.6931471805599453,0.0,4.564348191467836,0.2077482779877371,0.0282489798939777,0.007407591255185984,潜力词,0.2077482779877371,潜力词,0.14642875257666044,潜力词,0.2080581126746525,潜力词,True,稳定词
1883,4437,525368335,9811363528,129.39,89,223,0.5616, 00:03:33,213.0,False,True,False,213.0,2.50561797752809,0.4384,1.453820224719101,129.39,89.0,2.50561797752809,0.4384,213.0,4.499809670330265,1.2543668180773426,0.4384,5.365976015021851,0.4776443680824417,0.016829875380513063,0.015389314673456275,重点词,0.4776443680824417,重点词,0.44950461098369604,重点词,0.4797937225657215,重点词,True,稳定词
1886,4443,525368335,9811363528,1.39,1,1,1.0, 00:00:01,1.0,False,True,False,1.0,1.0,0.0,1.39,1.39,1.0,1.0,0.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.1354663103126751,0.029570784147216124,0.004633532584397842,潜力词,0.1354663103126751,潜力词,0.09516320728013836,潜力词,0.13566748995043118,潜力词,True,稳定词
1891,4476,525368335,9811363528,2.68,4,2,1.0, 00:02:00,120.0,False,True,False,120.0,0.5,0.0,0.67,2.68,4.0,0.5,0.0,120.0,1.6094379124341003,0.4054651081081644,0.0,4.795790545596741,0.1999461910004509,0.027874084422192122,0.006966177705986599,潜力词,0.1999461910004509,潜力词,0.1601080217107661,潜力词,0.1955772742216728,潜力词,True,稳定词
1892,4479,525368335,9811363528,18.44,21,23,0.9444, 00:00:53,53.0,False,True,False,53.0,1.0952380952380953,0.05559999999999998,0.8780952380952382,18.44,21.0,1.0952380952380953,0.05559999999999998,53.0,3.091042453358316,0.7396671961948382,0.05559999999999998,3.9889840465642745,0.260221118110491,0.0245604801210149,0.0086392782422999,问题词,0.260221118110491,问题词,0.2629258621381901,问题词,0.24224300253972458,问题词,True,稳定词
1893,4480,525368335,9811363528,3.63,3,11,0.5, 00:09:56,596.0,False,True,False,596.0,3.6666666666666665,0.5,1.21,3.63,3.0,3.6666666666666665,0.5,596.0,1.3862943611198906,1.5404450409471488,0.5,6.391917113392602,0.4376061594982288,0.02038265852947637,0.015860018864164428,黄金词,0.4376061594982288,黄金词,0.30613859026876866,黄金词,0.4775291256652008,黄金词,True,稳定词
1897,4519,525368335,9811363528,5.33,8,9,0.6, 00:00:50,50.0,False,True,False,50.0,1.125,0.4,0.66625,5.33,8.0,1.125,0.4,50.0,2.1972245773362196,0.7537718023763802,0.4,3.9318256327243257,0.31205560433021606,0.022492439665041376,0.01020270227756097,潜力词,0.31205560433021606,潜力词,0.2467148912357631,潜力词,0.33808870516214407,黄金词,False,边界敏感词
1899,4529,525368335,9811363528,8.37,7,5,1.0, 00:01:13,73.0,False,True,False,73.0,0.7142857142857143,0.0,1.1957142857142855,8.37,7.0,0.7142857142857143,0.0,73.0,2.0794415416798357,0.538996500732687,0.0,4.30406509320417,0.2085831532482596,0.026945379548710742,0.007101633298317063,问题词,0.2085831532482596,问题词,0.18383520695894479,问题词,0.19992130093043683,问题词,True,稳定词
1901,4541,525368335,9811363528,1.13,1,1,1.0, 00:00:41,41.0,False,True,False,41.0,1.0,0.0,1.13,1.13,1.0,1.0,0.0,41.0,0.6931471805599453,0.6931471805599453,0.0,3.7376696182833684,0.1858282472157011,0.028437925468135325,0.006490731011143777,潜力词,0.1858282472157011,潜力词,0.13034813578775128,潜力词,0.1861092887904764,潜力词,True,稳定词
1902,4544,525368335,9811363528,1.61,2,3,0.5, 00:00:13,13.0,False,True,False,13.0,1.5,0.5,0.805,1.61,2.0,1.5,0.5,13.0,1.0986122886681098,0.9162907318741551,0.5,2.6390573296152584,0.31633240508721877,0.02344648653717138,0.010848669049605495,潜力词,0.31633240508721877,潜力词,0.21908782457670276,潜力词,0.36140048801051783,黄金词,False,边界敏感词
1904,4549,525368335,9811363528,3.28,2,65,0.5, 00:58:49,3529.0,False,True,False,3529.0,32.5,0.5,1.64,3.28,2.0,11.082051282051294,0.5,1160.4800000000007,1.0986122886681098,2.4917209862077314,0.5,7.057450332948998,0.5132295428096116,0.019882513473947462,0.020963255163508908,黄金词,0.5132295428096116,黄金词,0.3622961252596283,黄金词,0.5520244490201256,黄金词,True,稳定词
1905,4550,525368335,9811363528,3.97,3,2,1.0, 00:01:02,62.0,False,True,False,62.0,0.6666666666666666,0.0,1.3233333333333335,3.97,3.0,0.6666666666666666,0.0,62.0,1.3862943611198906,0.5108256237659907,0.0,4.143134726391533,0.18504991980418584,0.027952796847100628,0.006347214314790663,潜力词,0.18504991980418584,潜力词,0.14236517770967538,潜力词,0.18212173638273033,潜力词,True,稳定词
1907,4557,525368335,9811363528,0.52,1,1,1.0, 00:02:00,120.0,False,True,False,120.0,1.0,0.0,0.52,0.52,1.0,1.0,0.0,120.0,0.6931471805599453,0.6931471805599453,0.0,4.795790545596741,0.21401869481923805,0.028205532455741852,0.007680222421411457,潜力词,0.21401869481923805,潜力词,0.15108856472007434,潜力词,0.21433632984851855,潜力词,True,稳定词
1909,4578,525368335,9811363528,4.05,5,1,1.0, 00:00:07,7.0,False,True,False,7.0,0.2,0.0,0.8099999999999999,4.05,5.0,0.2,0.0,7.0,1.791759469228055,0.18232155679395465,0.0,2.0794415416798357,0.10219532091104294,0.029186755339642573,0.003322270308630603,潜力词,0.10219532091104294,潜力词,0.1123805101673542,潜力词,0.09258061032969618,潜力词,True,稳定词
1911,4594,525368335,9811363528,2076.36,273,546,0.7826, 00:03:47,227.0,False,True,False,227.0,2.0,0.21740000000000004,7.605714285714286,2076.36,273.0,2.0,0.21740000000000004,227.0,5.6131281063880705,1.0986122886681098,0.21740000000000004,5.429345628954441,0.44742469661690626,0.018443578974108626,0.014933915208475059,重点词,0.44742469661690626,重点词,0.4952761961120006,重点词,0.41155696081969106,重点词,True,稳定词
1913,4606,525368335,9811363528,146.02,51,93,0.7381, 00:01:41,101.0,False,True,False,101.0,1.8235294117647058,0.2619,2.863137254901961,146.02,51.0,1.8235294117647058,0.2619,101.0,3.9512437185814275,1.0379876668516748,0.2619,4.624972813284271,0.3763577288520582,0.020187758874018597,0.012182976414432707,重点词,0.3763577288520582,重点词,0.36865329485369325,重点词,0.36535738511937693,重点词,True,稳定词
1914,4614,525368335,9811363528,19.9,24,120,0.3684, 00:06:13,373.0,False,True,False,373.0,5.0,0.6315999999999999,0.8291666666666666,19.9,24.0,5.0,0.6315999999999999,373.0,3.2188758248682006,1.791759469228055,0.6315999999999999,5.924255797414532,0.5415538873588425,0.015737916329855554,0.01859090857649542,重点词,0.5415538873588425,重点词,0.42265411690635835,重点词,0.5823426381358355,重点词,True,稳定词
1915,4615,525368335,9811363528,2.39,2,2,1.0, 00:01:08,68.0,False,True,False,68.0,1.0,0.0,1.195,2.39,2.0,1.0,0.0,68.0,1.0986122886681098,0.6931471805599453,0.0,4.23410650459726,0.20321960875009243,0.02776129801591319,0.007080545885847627,潜力词,0.20321960875009243,潜力词,0.1476096784181585,潜力词,0.20194278045856506,潜力词,True,稳定词
1917,4621,525368335,9811363528,9.04,11,19,0.8, 00:02:33,153.0,False,True,False,153.0,1.7272727272727273,0.19999999999999996,0.8218181818181818,9.04,11.0,1.7272727272727273,0.19999999999999996,153.0,2.4849066497880004,1.003302108863785,0.19999999999999996,5.0369526024136295,0.3177458702914232,0.022765563614987726,0.010602594412449914,问题词,0.3177458702914232,问题词,0.26376603491338646,问题词,0.318167106689593,重点词,False,边界敏感词
1921,4637,525368335,9811363528,3.48,3,3,1.0, 00:01:51,111.0,False,True,False,111.0,1.0,0.0,1.16,3.48,3.0,1.0,0.0,111.0,1.3862943611198906,0.6931471805599453,0.0,4.718498871295094,0.22073575110987015,0.02727323932744315,0.007725465369053793,潜力词,0.22073575110987015,潜力词,0.16651974825615887,潜力词,0.21783459386828138,潜力词,True,稳定词
1922,4638,525368335,9811363528,0.37,1,1,1.0, 00:02:00,120.0,False,True,False,120.0,1.0,0.0,0.37,0.37,1.0,1.0,0.0,120.0,0.6931471805599453,0.6931471805599453,0.0,4.795790545596741,0.21401869481923805,0.028205532455741852,0.007680222421411457,潜力词,0.21401869481923805,潜力词,0.15108856472007434,潜力词,0.21433632984851855,潜力词,True,稳定词
1923,4639,525368335,9811363528,1.71,3,2,1.0, 00:01:49,109.0,False,True,False,109.0,0.6666666666666666,0.0,0.57,1.71,3.0,0.6666666666666666,0.0,109.0,1.3862943611198906,0.5108256237659907,0.0,4.700480365792417,0.2018443637688465,0.027835417981502946,0.007039256477904797,潜力词,0.2018443637688465,潜力词,0.15405497454505385,潜力词,0.1989857101946851,潜力词,True,稳定词
1925,4660,525368335,9811363528,0.28,1,1,1.0, 00:00:06,6.0,False,True,False,6.0,1.0,0.0,0.28,0.28,1.0,1.0,0.0,6.0,0.6931471805599453,0.6931471805599453,0.0,1.9459101490553132,0.14687445426547843,0.029023911203365355,0.004996768810824622,潜力词,0.14687445426547843,潜力词,0.10262742399060708,潜力词,0.14709790085681135,潜力词,True,稳定词
1926,4662,525368335,9811363528,62.34,48,145,0.6216, 00:04:30,270.0,False,True,False,270.0,3.0208333333333335,0.37839999999999996,1.29875,62.34,48.0,3.0208333333333335,0.37839999999999996,270.0,3.8918202981106265,1.3914891779969947,0.37839999999999996,5.602118820879701,0.4576708190237415,0.017797264403591872,0.015019085938380562,重点词,0.4576708190237415,重点词,0.40732447361877705,重点词,0.4606615345763181,重点词,True,稳定词
1927,4663,525368335,9811363528,15.68,16,18,0.7692, 00:02:39,159.0,False,True,False,159.0,1.125,0.2308,0.98,15.68,16.0,1.125,0.2308,159.0,2.833213344056216,0.7537718023763802,0.2308,5.075173815233827,0.30857474695041476,0.022775236859203397,0.010164313379598888,问题词,0.30857474695041476,问题词,0.27460614172706466,问题词,0.30812632261186185,问题词,True,稳定词
1929,4674,525368335,9811363528,1.48,1,0,0.0,0,,False,True,True,95.0,0.0,1.0,1.48,1.48,1.0,0.0,1.0,95.0,0.6931471805599453,0.0,1.0,4.564348191467836,0.4119681460617029,0.025432671188103346,0.01781782794348286,黄金词,0.4119681460617029,黄金词,0.30092088014216595,黄金词,0.48010869592865735,黄金词,True,稳定词
1932,4706,525368335,9811363528,4.31,5,90,0.4, 00:11:31,691.0,False,True,False,691.0,18.0,0.6,0.8619999999999999,4.31,5.0,11.082051282051294,0.6,691.0,1.791759469228055,2.4917209862077314,0.6,6.539585955617669,0.5454419630783948,0.017896485067213776,0.02147469223813936,黄金词,0.5454419630783948,黄金词,0.39246170578835404,黄金词,0.5909740031992238,黄金词,True,稳定词
1935,4718,525368335,9811363528,2594.66,813,1424,0.7243, 00:02:03,123.0,False,True,False,123.0,1.7515375153751538,0.27569999999999995,3.191463714637146,2594.66,813.0,1.7515375153751538,0.27569999999999995,123.0,6.70196036600254,1.0121598519423192,0.27569999999999995,4.820281565605037,0.48448316434909694,0.017254279345761923,0.016215586529668282,重点词,0.48448316434909694,重点词,0.5705572804570788,重点词,0.44014870452814486,重点词,True,稳定词
1936,4723,525368335,9811363528,10.24,10,19,0.625, 00:02:34,154.0,False,True,False,154.0,1.9,0.375,1.024,10.24,10.0,1.9,0.375,154.0,2.3978952727983707,1.0647107369924282,0.375,5.043425116919247,0.3637945773510765,0.02109263813292162,0.012061178829372878,重点词,0.3637945773510765,重点词,0.28575652974917426,重点词,0.3835104625189499,重点词,True,稳定词
1938,4736,525368335,9811363528,0.92,1,0,0.0,0,,False,True,True,95.0,0.0,1.0,0.92,0.92,1.0,0.0,1.0,95.0,0.6931471805599453,0.0,1.0,4.564348191467836,0.4119681460617029,0.025432671188103346,0.01781782794348286,黄金词,0.4119681460617029,黄金词,0.30092088014216595,黄金词,0.48010869592865735,黄金词,True,稳定词
1939,4739,525368335,9811363528,3.37,8,10,0.8333, 00:01:55,115.0,False,True,False,115.0,1.25,0.16669999999999996,0.42125,3.37,8.0,1.25,0.16669999999999996,115.0,2.1972245773362196,0.8109302162163288,0.16669999999999996,4.7535901911063645,0.27516093171225786,0.024129307572544768,0.00915988533691643,潜力词,0.27516093171225786,潜力词,0.22657261318045124,潜力词,0.2754224389282005,潜力词,True,稳定词
1940,4750,525368335,9811363528,2.04,2,1,1.0, 00:00:07,7.0,False,True,False,7.0,0.5,0.0,1.02,2.04,2.0,0.5,0.0,7.0,1.0986122886681098,0.4054651081081644,0.0,2.0794415416798357,0.1071083056484214,0.02929329439690802,0.0035139257645259193,潜力词,0.1071083056484214,潜力词,0.08171951635445014,潜力词,0.10564875435205112,潜力词,True,稳定词
1941,4760,525368335,9811363528,53.34,40,119,0.7714, 00:04:27,267.0,False,True,False,267.0,2.975,0.22860000000000003,1.3335000000000001,53.34,40.0,2.975,0.22860000000000003,267.0,3.713572066704308,1.3800247481062953,0.22860000000000003,5.5909869805108565,0.41422924900339064,0.019657849556948676,0.013901097392013038,重点词,0.41422924900339064,重点词,0.3763704849865011,重点词,0.40382713863262065,重点词,True,稳定词
1943,4764,525368335,9811363528,2.46,2,2,1.0, 00:12:26,746.0,False,True,False,746.0,1.0,0.0,1.23,2.46,2.0,1.0,0.0,746.0,1.0986122886681098,0.6931471805599453,0.0,6.616065185132817,0.2674123224881122,0.027447344385317415,0.010018948357331157,潜力词,0.2674123224881122,潜力词,0.19595607293459047,潜力词,0.26609575613447706,潜力词,True,稳定词
1949,4807,525368335,9811363528,2.65,4,9,0.6667, 00:00:27,27.0,False,True,False,27.0,2.25,0.33330000000000004,0.6625,2.65,4.0,2.25,0.33330000000000004,27.0,1.6094379124341003,1.1786549963416462,0.33330000000000004,3.332204510175204,0.3175213081512997,0.022830681794062682,0.01062191103666565,潜力词,0.3175213081512997,潜力词,0.2303541582727115,潜力词,0.33976627557754335,黄金词,False,边界敏感词
1950,4815,525368335,9811363528,13.7,17,19,0.8333, 00:03:25,205.0,False,True,False,205.0,1.1176470588235294,0.16669999999999996,0.8058823529411764,13.7,17.0,1.1176470588235294,0.16669999999999996,205.0,2.8903717578961645,0.750305594399894,0.16669999999999996,5.327876168789581,0.30238253445654967,0.02330060815186131,0.01009965675364808,问题词,0.30238253445654967,问题词,0.2745688757705752,问题词,0.29548853598580677,问题词,True,稳定词
1951,4817,525368335,9811363528,0.83,1,1,1.0, 00:00:13,13.0,False,True,False,13.0,1.0,0.0,0.83,0.83,1.0,1.0,0.0,13.0,0.6931471805599453,0.6931471805599453,0.0,2.6390573296152584,0.15973308856622034,0.028769151445645035,0.0054689591525161245,潜力词,0.15973308856622034,潜力词,0.11163007131836757,潜力词,0.1599766973590889,潜力词,True,稳定词
1954,4833,525368335,9811363528,6.88,8,8,1.0, 00:01:19,79.0,False,True,False,79.0,1.0,0.0,0.86,6.88,8.0,1.0,0.0,79.0,2.1972245773362196,0.6931471805599453,0.0,4.382026634673881,0.2299713998120914,0.026295925681853176,0.00785335874139582,潜力词,0.2299713998120914,潜力词,0.20158907860700273,潜力词,0.22035328808241403,潜力词,True,稳定词
