序号,关键词,方案ID,推广单元ID,消费额,点击量,浏览量,跳出率,平均访问时长,时长秒_原,是否无效词,是否活跃,时长缺失,时长秒,浏览深度,留存率,CPC,消费额_w,点击量_w,浏览深度_w,留存率_w,时长秒_w,S,d_plus,d_minus,S_基准等权,S_流量优先,S_质量优先,类别_基准等权,类别_流量优先,类别_质量优先,基准类别,稳定词,敏感性
2038,5365,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2039,5375,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2040,5378,525368335,9811363528,0.15,1,1,1.0, 00:00:04,4.0,False,True,False,4.0,1.0,0.0,0.15,0.15,1.0,1.0,0.0,4.0,0.1421321122428281,0.029160018973752585,0.004831250999050757,0.1421321122428281,0.09938094953804383,0.14234751798888284,潜力词,潜力词,潜力词,潜力词,True,稳定词
2041,5380,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2042,5391,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2043,5395,525368335,9811363528,3.89,3,1,1.0, 00:00:14,14.0,False,True,False,14.0,0.3333333333333333,0.0,1.2966666666666666,3.89,3.0,0.3333333333333333,0.0,14.0,0.11694997945728282,0.029091628710919314,0.0038528569174709954,0.11694997945728282,0.09888127639833917,0.11334226108012947,潜力词,潜力词,潜力词,潜力词,True,稳定词
2044,5397,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2045,5406,525368335,9811363528,0.86,1,0,0.0,0,,False,True,True,95.0,0.0,1.0,0.86,0.86,1.0,0.0,1.0,95.0,0.4119681460617029,0.025432671188103346,0.01781782794348286,0.4119681460617029,0.30092088014216595,0.48010869592865735,黄金词,黄金词,黄金词,黄金词,True,稳定词
2046,5413,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2047,5420,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2048,5449,525368335,9811363528,4.71,6,25,0.5, 00:04:35,275.0,False,True,False,275.0,4.166666666666667,0.5,0.785,4.71,6.0,4.166666666666667,0.5,275.0,0.4518671205425795,0.019275373313273756,0.01589013861944198,0.4518671205425795,0.3264330253886877,0.488711802432011,黄金词,黄金词,黄金词,黄金词,True,稳定词
2049,5460,525368335,9811363528,9272.73,2590,5678,0.697, 00:02:51,171.0,False,True,False,171.0,2.1922779922779925,0.30300000000000005,3.580204633204633,9272.73,2590.0,2.1922779922779925,0.30300000000000005,171.0,0.5484873936464039,0.015503843262430905,0.01883372128009546,0.5484873936464039,0.6547723410229809,0.4956147887441732,重点词,重点词,重点词,重点词,True,稳定词
2050,5466,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2051,5474,525368335,9811363528,3.52,4,5,0.75, 00:06:32,392.0,False,True,False,392.0,1.25,0.25,0.88,3.52,4.0,1.25,0.25,392.0,0.3069894116465795,0.02399260892827087,0.0106282314044531,0.3069894116465795,0.22704487946901244,0.31934988372702733,潜力词,潜力词,黄金词,潜力词,False,边界敏感词
2052,5475,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2053,5481,525368335,9811363528,0.15,1,0,0.0,0,,False,True,True,95.0,0.0,1.0,0.15,0.15,1.0,0.0,1.0,95.0,0.4119681460617029,0.025432671188103346,0.01781782794348286,0.4119681460617029,0.30092088014216595,0.48010869592865735,黄金词,黄金词,黄金词,黄金词,True,稳定词
2054,5484,525368335,9811363528,2870.73,670,867,0.8636, 00:01:06,66.0,False,True,False,66.0,1.2940298507462686,0.13639999999999997,4.284671641791045,2870.73,670.0,1.2940298507462686,0.13639999999999997,66.0,0.4213649350214164,0.01995752840052178,0.014533171538757645,0.4213649350214164,0.5255352253348925,0.36744089839893473,重点词,重点词,重点词,重点词,True,稳定词
2055,5492,525368335,9811363528,5.47,7,4,1.0, 00:01:05,65.0,False,True,False,65.0,0.5714285714285714,0.0,0.7814285714285714,5.47,7.0,0.5714285714285714,0.0,65.0,0.1970851448827079,0.027258218081875073,0.0066908587201640595,0.1970851448827079,0.1772365540636546,0.18824438355157747,潜力词,潜力词,潜力词,潜力词,True,稳定词
2056,5497,525368335,9811363528,0.15,1,0,0.0,0,,False,True,True,95.0,0.0,1.0,0.15,0.15,1.0,0.0,1.0,95.0,0.4119681460617029,0.025432671188103346,0.01781782794348286,0.4119681460617029,0.30092088014216595,0.48010869592865735,黄金词,黄金词,黄金词,黄金词,True,稳定词
2057,5500,525368335,9811363528,27.94,29,39,0.7143, 00:05:30,330.0,False,True,False,330.0,1.3448275862068966,0.28569999999999995,0.963448275862069,27.94,29.0,1.3448275862068966,0.28569999999999995,330.0,0.36464302132903353,0.021041427752589836,0.012076061248009622,0.36464302132903353,0.3335875295863754,0.36330912811086996,重点词,重点词,重点词,重点词,True,稳定词
2058,5501,525368335,9811363528,0.15,1,1,1.0, 00:10:54,654.0,False,True,False,654.0,1.0,0.0,0.15,0.15,1.0,1.0,0.0,654.0,0.25934105289152637,0.0280157514311785,0.00980968973921681,0.25934105289152637,0.18565509498672478,0.2597086691712873,潜力词,潜力词,潜力词,潜力词,True,稳定词
2059,5502,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2060,5504,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2061,5505,525368335,9811363528,4.09,6,7,0.8, 00:01:39,99.0,False,True,False,99.0,1.1666666666666667,0.19999999999999996,0.6816666666666666,4.09,6.0,1.1666666666666667,0.19999999999999996,99.0,0.26779963378585553,0.024307526162893913,0.00889038971439037,0.26779963378585553,0.21164142906336744,0.2734385203563924,潜力词,潜力词,潜力词,潜力词,True,稳定词
2062,5508,525368335,9811363528,3.2,5,34,0.5, 00:07:22,442.0,False,True,False,442.0,6.8,0.5,0.64,3.2,5.0,6.8,0.5,442.0,0.49050326876275663,0.018864801668283575,0.01816154317689919,0.49050326876275663,0.3513009278037607,0.5274096068726383,黄金词,黄金词,黄金词,黄金词,True,稳定词
2063,5509,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2064,5515,525368335,9811363528,2.51,1,0,0.0,0,,False,True,True,95.0,0.0,1.0,2.51,2.51,1.0,0.0,1.0,95.0,0.4119681460617029,0.025432671188103346,0.01781782794348286,0.4119681460617029,0.30092088014216595,0.48010869592865735,黄金词,黄金词,黄金词,黄金词,True,稳定词
2065,5522,525368335,9811363528,2.41,1,1,1.0, 00:00:05,5.0,False,True,False,5.0,1.0,0.0,2.41,2.41,1.0,1.0,0.0,5.0,0.14456425964062372,0.02908526951465847,0.004915261609326934,0.14456425964062372,0.10103787637875995,0.14478385638610733,潜力词,潜力词,潜力词,潜力词,True,稳定词
2066,5531,525368335,9811363528,13.14,12,11,0.8889, 00:00:36,36.0,False,True,False,36.0,0.9166666666666666,0.11109999999999998,1.095,13.14,12.0,0.9166666666666666,0.11109999999999998,36.0,0.23135452959691102,0.025015026416653784,0.0075292705054832015,0.23135452959691102,0.21957393693601335,0.2224627286312197,问题词,问题词,问题词,问题词,True,稳定词
2067,5533,525368335,9811363528,18.68,17,9,1.0, 00:00:25,25.0,False,True,False,25.0,0.5294117647058824,0.0,1.0988235294117648,18.68,17.0,0.5294117647058824,0.0,25.0,0.1988981784254585,0.02665745660752381,0.006618533896566397,0.1988981784254585,0.22156747502142807,0.17895760005329303,问题词,问题词,问题词,问题词,True,稳定词
2068,5536,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2069,5538,525368335,9811363528,33.94,39,40,0.7778, 00:01:16,76.0,False,True,False,76.0,1.0256410256410255,0.22219999999999995,0.8702564102564102,33.94,39.0,1.0256410256410255,0.22219999999999995,76.0,0.31672859625039484,0.022123560603754238,0.010255316197391302,0.31672859625039484,0.32444935578924855,0.3043646339306156,问题词,重点词,问题词,问题词,False,边界敏感词
2070,5543,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2071,5551,525368335,9811363528,0.3,2,2,1.0, 00:00:05,5.0,False,True,False,5.0,1.0,0.0,0.15,0.3,2.0,1.0,0.0,5.0,0.14874930421600546,0.028543377389896204,0.004987728700546401,0.14874930421600546,0.109502006789831,0.14745555241517355,潜力词,潜力词,潜力词,潜力词,True,稳定词
2072,5578,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2073,5583,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2074,5584,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2075,5588,525368335,9811363528,17.72,17,43,0.75, 00:04:32,272.0,False,True,False,272.0,2.5294117647058822,0.25,1.0423529411764705,17.72,17.0,2.5294117647058822,0.25,272.0,0.38009611046912645,0.020871426260081285,0.012797383716052619,0.38009611046912645,0.3177937578877462,0.3810578948688804,重点词,重点词,重点词,重点词,True,稳定词
2076,5591,525368335,9811363528,0.31,2,1,1.0, 00:02:00,120.0,False,True,False,120.0,0.5,0.0,0.155,0.31,2.0,0.5,0.0,120.0,0.19132793798168635,0.02853532326950284,0.006751320859494673,0.19132793798168635,0.1404719610137314,0.19011176874161245,潜力词,潜力词,潜力词,潜力词,True,稳定词
2077,5593,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2078,5594,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2079,5596,525368335,9811363528,1051.38,988,1708,0.6986, 00:02:06,126.0,False,True,False,126.0,1.728744939271255,0.3014,1.0641497975708503,1051.38,988.0,1.728744939271255,0.3014,126.0,0.4973258284465485,0.016829322857961678,0.016650262548133024,0.4973258284465485,0.5867665439625332,0.45332827264207803,重点词,重点词,重点词,重点词,True,稳定词
2080,5605,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2081,5608,525368335,9811363528,111.69,12,19,0.5714, 00:04:47,287.0,False,True,False,287.0,1.5833333333333333,0.4286,9.3075,111.69,12.0,1.5833333333333333,0.4286,287.0,0.3817995500773025,0.020658324987093045,0.012758546497999295,0.3817995500773025,0.3037057332942809,0.40557134881017215,重点词,重点词,重点词,重点词,True,稳定词
2082,5624,525368335,9811363528,5.22,14,5,1.0, 00:00:54,54.0,False,True,False,54.0,0.35714285714285715,0.0,0.37285714285714283,5.22,14.0,0.35714285714285715,0.0,54.0,0.20098150382779867,0.027072244982128714,0.006809630233303358,0.20098150382779867,0.21192724396869386,0.18456003846453584,潜力词,潜力词,潜力词,潜力词,True,稳定词
2083,5637,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2084,5640,525368335,9811363528,531.84,40,33,0.875, 00:00:30,30.0,False,True,False,30.0,0.825,0.125,13.296000000000001,531.84,40.0,0.825,0.125,30.0,0.2700687392208949,0.023743980610160535,0.008785083270206741,0.2700687392208949,0.30347519948534096,0.2469027426749903,问题词,重点词,问题词,问题词,False,边界敏感词
2085,5656,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2086,5658,525368335,9811363528,2.07,2,2,1.0, 00:02:00,120.0,False,True,False,120.0,1.0,0.0,1.035,2.07,2.0,1.0,0.0,120.0,0.21843657059918795,0.027646402138318527,0.007726801236247917,0.21843657059918795,0.15874296766226273,0.21715322323575523,潜力词,潜力词,潜力词,潜力词,True,稳定词
2087,5661,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2088,5672,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2089,5683,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2090,5693,525368335,9811363528,12.75,9,14,0.875, 00:01:35,95.0,False,True,False,95.0,1.5555555555555556,0.125,1.4166666666666667,12.75,9.0,1.5555555555555556,0.125,95.0,0.28102169708603,0.024066780142276544,0.009406803197770751,0.28102169708603,0.2348541720010936,0.2769855921276242,问题词,问题词,问题词,问题词,True,稳定词
2091,5694,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2092,5698,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2093,5705,525368335,9811363528,4.36,3,16,0.3333, 00:04:03,243.0,False,True,False,243.0,5.333333333333333,0.6667000000000001,1.4533333333333334,4.36,3.0,5.333333333333333,0.6667000000000001,243.0,0.49037492492840806,0.018937671560276658,0.018222335838527847,0.49037492492840806,0.3406424972673768,0.5478825435173894,黄金词,黄金词,黄金词,黄金词,True,稳定词
2094,5720,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2095,5721,525368335,9811363528,5.21,4,4,1.0, 00:00:06,6.0,False,True,False,6.0,1.0,0.0,1.3025,5.21,4.0,1.0,0.0,6.0,0.16132245661621744,0.027818318063876843,0.005350947386631419,0.16132245661621744,0.1347157257758912,0.15632642557605422,潜力词,潜力词,潜力词,潜力词,True,稳定词
2096,5726,525368335,9811363528,5.1,3,2,1.0, 00:01:01,61.0,False,True,False,61.0,0.6666666666666666,0.0,1.7,5.1,3.0,0.6666666666666666,0.0,61.0,0.1845693873097629,0.02795652499713718,0.006327845201945849,0.1845693873097629,0.14203534767515963,0.18163880459460063,潜力词,潜力词,潜力词,潜力词,True,稳定词
2097,5728,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2098,5730,525368335,9811363528,2.54,2,4,0.5, 00:00:49,49.0,False,True,False,49.0,2.0,0.5,1.27,2.54,2.0,2.0,0.5,49.0,0.3520137670886109,0.02245197798763576,0.012196872323210312,0.3520137670886109,0.24222605876177558,0.3958812676241088,黄金词,潜力词,黄金词,黄金词,False,边界敏感词
2099,5736,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2100,5745,525368335,9811363528,6.58,6,30,0.2, 00:09:56,596.0,False,True,False,596.0,5.0,0.8,1.0966666666666667,6.58,6.0,5.0,0.8,596.0,0.5381568836001975,0.017260234959451757,0.020112271735029608,0.5381568836001975,0.38452969089594125,0.6035434612472521,黄金词,黄金词,黄金词,黄金词,True,稳定词
2101,5755,525368335,9811363528,29.05,27,41,0.6875, 00:02:21,141.0,False,True,False,141.0,1.5185185185185186,0.3125,1.075925925925926,29.05,27.0,1.5185185185185186,0.3125,141.0,0.3600719637443284,0.020784245344168666,0.011694790057656891,0.3600719637443284,0.32696218098474533,0.3624749134644138,重点词,重点词,重点词,重点词,True,稳定词
2102,5764,525368335,9811363528,11.39,9,51,0.75, 00:04:35,275.0,False,True,False,275.0,5.666666666666667,0.25,1.2655555555555555,11.39,9.0,5.666666666666667,0.25,275.0,0.4324660007726936,0.020499228324425172,0.015620595954533847,0.4324660007726936,0.33051700374760734,0.43913997813401356,重点词,重点词,重点词,重点词,True,稳定词
2103,5771,525368335,9811363528,165.76,118,152,0.8571, 00:00:29,29.0,False,True,False,29.0,1.2881355932203389,0.14290000000000003,1.4047457627118642,165.76,118.0,1.2881355932203389,0.14290000000000003,29.0,0.3411326423612708,0.02164909049650845,0.011208950269231079,0.3411326423612708,0.39793029803754854,0.30645936354228853,重点词,重点词,问题词,重点词,False,边界敏感词
2104,5792,525368335,9811363528,0.45,1,0,0.0,0,,False,True,True,95.0,0.0,1.0,0.45,0.45,1.0,0.0,1.0,95.0,0.4119681460617029,0.025432671188103346,0.01781782794348286,0.4119681460617029,0.30092088014216595,0.48010869592865735,黄金词,黄金词,黄金词,黄金词,True,稳定词
2105,5800,525368335,9811363528,3.02,3,4,0.6667, 00:02:15,135.0,False,True,False,135.0,1.3333333333333333,0.33330000000000004,1.0066666666666666,3.02,3.0,1.3333333333333333,0.33330000000000004,135.0,0.302520675340304,0.023672075922485446,0.01026739021729609,0.302520675340304,0.21613296376877655,0.32597784790249956,潜力词,潜力词,黄金词,潜力词,False,边界敏感词
2106,5802,525368335,9811363528,4.09,3,13,0.5, 00:01:52,112.0,False,True,False,112.0,4.333333333333333,0.5,1.3633333333333333,4.09,3.0,4.333333333333333,0.5,112.0,0.42888729942486364,0.020396344933746553,0.015317000108670658,0.42888729942486364,0.2989289375637646,0.46960696281394065,黄金词,黄金词,黄金词,黄金词,True,稳定词
2107,5810,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2108,5817,525368335,9811363528,4.01,6,14,0.75, 00:11:14,674.0,False,True,False,674.0,2.3333333333333335,0.25,0.6683333333333333,4.01,6.0,2.3333333333333335,0.25,674.0,0.3652161499725766,0.02232088342270705,0.012842083344236947,0.3652161499725766,0.2749895996598377,0.3748390577334013,黄金词,潜力词,黄金词,黄金词,False,边界敏感词
2109,5830,525368335,9811363528,68.65,16,5,1.0, 00:00:29,29.0,False,True,False,29.0,0.3125,0.0,4.290625,68.65,16.0,0.3125,0.0,29.0,0.18785202379809243,0.02722060200660652,0.006296198877274799,0.18785202379809243,0.2128949236194708,0.16837738029901061,问题词,问题词,问题词,问题词,True,稳定词
2110,5831,525368335,9811363528,52.79,3,19,0.3333, 00:08:37,517.0,False,True,False,517.0,6.333333333333333,0.6667000000000001,17.596666666666668,52.79,3.0,6.333333333333333,0.6667000000000001,517.0,0.5095023640834765,0.018632234974848425,0.01935415600955052,0.5095023640834765,0.35510286795485646,0.5662430442786004,重点词,重点词,重点词,重点词,True,稳定词
2111,5836,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2112,5841,525368335,9811363528,3.53,6,5,1.0, 00:03:01,181.0,False,True,False,181.0,0.8333333333333334,0.0,0.5883333333333333,3.53,6.0,0.8333333333333334,0.0,181.0,0.2366144050802413,0.026726008725751975,0.008283832832184694,0.2366144050802413,0.1957492653120138,0.22965674215201262,潜力词,潜力词,潜力词,潜力词,True,稳定词
2113,5844,525368335,9811363528,0.0,0,1,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2114,5866,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2115,5869,525368335,9811363528,12.17,5,3,1.0, 00:00:08,8.0,False,True,False,8.0,0.6,0.0,2.434,12.17,5.0,0.6,0.0,8.0,0.13753776045264113,0.02817100554522133,0.004492459883718675,0.13753776045264113,0.12984149460643818,0.12993657512416992,问题词,问题词,问题词,问题词,True,稳定词
2116,5872,525368335,9811363528,0.96,2,3,0.5, 00:01:36,96.0,False,True,False,96.0,1.5,0.5,0.48,0.96,2.0,1.5,0.5,96.0,0.34388420794864305,0.022802710164388763,0.011951384220530263,0.34388420794864305,0.2375978297383935,0.3874526703261543,黄金词,潜力词,黄金词,黄金词,False,边界敏感词
2117,5873,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2118,5885,525368335,9811363528,1.71,2,1,1.0, 00:00:02,2.0,False,True,False,2.0,0.5,0.0,0.855,1.71,2.0,0.5,0.0,2.0,0.08905995036305749,0.02969860167750274,0.0029035456200490516,0.08905995036305749,0.07023116599108227,0.08743356672652602,潜力词,潜力词,潜力词,潜力词,True,稳定词
2119,5888,525368335,9811363528,2.86,4,6,0.3333, 00:02:10,130.0,False,True,False,130.0,1.5,0.6667000000000001,0.715,2.86,4.0,1.5,0.6667000000000001,130.0,0.4064911894840123,0.020978043554305992,0.014367756175386303,0.4064911894840123,0.290174267280563,0.4630031386061671,黄金词,黄金词,黄金词,黄金词,True,稳定词
2120,5891,525368335,9811363528,112.7,110,170,0.3, 00:09:29,569.0,False,True,False,569.0,1.5454545454545454,0.7,1.0245454545454546,112.7,110.0,1.5454545454545454,0.7,569.0,0.5334834320133849,0.015638986068565813,0.017883909240512502,0.5334834320133849,0.4904917094784583,0.5618075363356793,重点词,重点词,重点词,重点词,True,稳定词
2121,5893,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2122,5896,525368335,9811363528,18.37,25,53,0.4762, 00:03:12,192.0,False,True,False,192.0,2.12,0.5238,0.7348,18.37,25.0,2.12,0.5238,192.0,0.4422593890009121,0.018321069542886696,0.014527658309417137,0.4422593890009121,0.36726923049112703,0.47017078428409576,重点词,重点词,重点词,重点词,True,稳定词
2123,5897,525368335,9811363528,0.43,2,1,1.0,0,,False,True,True,95.0,0.5,0.0,0.215,0.43,2.0,0.5,0.0,95.0,0.1838919275132238,0.028578269332370003,0.006439481742299182,0.1838919275132238,0.13503916947932626,0.1826723652523749,潜力词,潜力词,潜力词,潜力词,True,稳定词
2124,5898,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2125,5902,525368335,9811363528,7.4,7,5,0.75, 00:00:13,13.0,False,True,False,13.0,0.7142857142857143,0.25,1.0571428571428572,7.4,7.0,0.7142857142857143,0.25,13.0,0.21576410049780725,0.025067655848408765,0.006896777129373675,0.21576410049780725,0.18602977401526546,0.22701862046549418,潜力词,潜力词,潜力词,潜力词,True,稳定词
2126,5913,525368335,9811363528,4.42,6,31,0.25, 00:06:52,412.0,False,True,False,412.0,5.166666666666667,0.75,0.7366666666666667,4.42,6.0,5.166666666666667,0.75,412.0,0.5271479609916313,0.017436246066889722,0.01943838833979649,0.5271479609916313,0.3762396698498885,0.5890566207091352,黄金词,黄金词,黄金词,黄金词,True,稳定词
2127,5916,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2128,5918,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2129,5921,525368335,9811363528,1.97,1,0,0.0,0,,False,True,True,95.0,0.0,1.0,1.97,1.97,1.0,0.0,1.0,95.0,0.4119681460617029,0.025432671188103346,0.01781782794348286,0.4119681460617029,0.30092088014216595,0.48010869592865735,黄金词,黄金词,黄金词,黄金词,True,稳定词
2130,5928,525368335,9811363528,0.85,1,1,1.0, 00:00:03,3.0,False,True,False,3.0,1.0,0.0,0.85,0.85,1.0,1.0,0.0,3.0,0.13962801875520683,0.029254691864219275,0.004747684435731067,0.13962801875520683,0.09770305952716112,0.13983887342209136,潜力词,潜力词,潜力词,潜力词,True,稳定词
2131,5931,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2132,5935,525368335,9811363528,46.08,7,7,0.8, 00:03:10,190.0,False,True,False,190.0,1.0,0.19999999999999996,6.582857142857143,46.08,7.0,1.0,0.19999999999999996,190.0,0.2783782586756483,0.024255157074085047,0.00935685277136518,0.2783782586756483,0.2240241923157805,0.28266055280590235,问题词,问题词,问题词,问题词,True,稳定词
2133,5964,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2134,5979,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2135,5985,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2136,5996,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2137,6009,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2138,6021,525368335,9811363528,2.94,2,1,1.0, 00:00:18,18.0,False,True,False,18.0,0.5,0.0,1.47,2.94,2.0,0.5,0.0,18.0,0.13176853387011248,0.028992579217498704,0.004400105047599575,0.13176853387011248,0.0982212023828253,0.13044737698335024,潜力词,潜力词,潜力词,潜力词,True,稳定词
2139,6029,525368335,9811363528,120.76,18,36,0.7059, 00:01:44,104.0,False,True,False,104.0,2.0,0.29410000000000003,6.70888888888889,120.76,18.0,2.0,0.29410000000000003,104.0,0.35659725124671576,0.02101010225560157,0.011644564353008134,0.35659725124671576,0.3056555050893634,0.3615753460843915,重点词,重点词,重点词,重点词,True,稳定词
2140,6039,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2141,6042,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2142,6077,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2143,6109,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2144,6113,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
2145,6118,525368335,9811363528,0.0,0,0,,/,,True,False,False,96.0,,,,0.15,1.0,,,96.0,,,,,,,无效词,无效词,无效词,无效词,False,—
