方案ID,推广单元ID,关键词ID,类,C,K,V,d,qbar,eta_raw,eta_sm,w,eta
495817671,9630806627,5345,重点词,140.22,49.0,122.0,2.489795918367347,0.6255889624509309,0.5585949943243951,0.5825882796342506,0.0008212061164687201,0.5825882796342506
495817671,9630806627,5428,潜力词,3.11,4.0,3.0,0.75,0.6255889624509309,2.0559404187720105,1.2939995257279278,1.8213885481512763e-05,1.2939995257279278
495817671,9630806627,5486,重点词,1121.76,52.0,93.0,1.7884615384615385,0.6255889624509309,0.07409933598180751,0.0807045999636689,0.006569648931749761,0.2104813042765706
495817671,9630806627,5493,重点词,6217.86,3852.0,3190.0,0.828141225337487,0.6255889624509309,0.9902760175354315,0.9902886060843792,0.0364152379357167,0.9902886060843792
495817671,9630806627,5501,潜力词,0.59,1.0,1.0,1.0,0.6255889624509309,2.709311314568201,1.1165888642306634,3.4553673421519385e-06,1.1165888642306634
495817671,9630806627,5602,潜力词,1.5,1.0,1.0,1.0,0.6255889624509309,1.0656624503968255,1.0103026857317194,8.784832225810014e-06,1.0103026857317194
495817671,9630806627,5621,重点词,200.67,223.0,215.0,0.9641255605381166,0.6255889624509309,1.776369610094873,1.7463905028397364,0.0011752348551688635,1.7463905028397364
495817671,9630806627,5626,重点词,1662.23,1045.0,802.0,0.7674641148325358,0.6255889624509309,1.0049306600151748,1.004906867069206,0.009734941113805453,1.004906867069206
495817671,9630806627,5630,重点词,5131.63,5913.0,4780.0,0.8083882969727718,0.6255889624509309,1.8418890496381546,1.8405688093629466,0.030053672396622294,1.8405688093629466
495817671,9630806627,5655,潜力词,3.04,5.0,4.0,0.8,0.6255889624509309,2.629101440123747,1.4461683223401973,1.7803926644308295e-05,1.4461683223401973
495817671,9630806627,5679,重点词,28.92,27.0,42.0,1.5555555555555556,0.6255889624509309,1.4923696141449319,1.3850548740149116,0.00016937156531361707,1.3850548740149116
495817671,9630806627,5702,重点词,924.69,93.0,107.0,1.1505376344086022,0.6255889624509309,0.1607672969647743,0.16801920324884173,0.005415497673922841,0.2104813042765706
495817671,9630806627,5734,潜力词,4.55,4.0,7.0,1.75,0.6255889624509309,1.4052691653584513,1.1462311421396474,2.6647324418290376e-05,1.1462311421396474
495817671,9630806627,5742,潜力词,1.27,1.0,1.0,1.0,0.6255889624509309,1.2586564374765654,1.0352083253585465,7.4378246178524785e-06,1.0352083253585465
495817671,9630806627,5783,重点词,170.77,117.0,128.0,1.0940170940170941,0.6255889624509309,1.0951792472017503,1.09088944832882,0.0010001238661343842,1.09088944832882
495817671,9630806627,5795,潜力词,1.29,1.0,1.0,1.0,0.6255889624509309,1.2391423841823552,1.0329939759994906,7.554955714196612e-06,1.0329939759994906
495817671,9630806627,5813,潜力词,2.31,3.0,3.0,1.0,0.6255889624509309,2.0759658124613485,1.2396799447237912,1.3528641627747422e-05,1.2396799447237912
495817671,9630806627,5832,潜力词,5.52,8.0,6.0,0.75,0.6255889624509309,2.3166575008626644,1.535195096079669,3.232818259098085e-05,1.535195096079669
495817671,9630806627,5834,重点词,1229.83,157.0,191.0,1.21656050955414,0.6255889624509309,0.20406357550917803,0.20924598071593795,0.0072025668108452855,0.2104813042765706
495817671,9630806627,5870,潜力词,7.27,11.0,10.0,0.9090909090909091,0.6255889624509309,2.4186286700890816,1.6727612805967138,4.257715352109253e-05,1.6727612805967138
495817671,9630806627,6004,重点词,42.67,39.0,74.0,1.8974358974358974,0.6255889624509309,1.4610089840218958,1.3877637167004593,0.0002498991940502089,1.3877637167004593
495817671,9630806627,6091,黄金词,6.28,7.0,45.0,6.428571428571429,0.6255889624509309,1.7817604664278133,1.3423609295095307,3.6779164252057927e-05,1.3423609295095307
495817671,9630806627,6119,重点词,1007.59,169.0,182.0,1.0769230769230769,0.6255889624509309,0.2681104726878942,0.27391860500723214,0.005901006068269275,0.27391860500723214
495817671,9630806627,6133,重点词,76.35,40.0,98.0,2.45,0.6255889624509309,0.837455756696916,0.8529765078048753,0.0004471479602937297,0.8529765078048753
495817671,9630806627,6154,潜力词,4.51,6.0,5.0,0.8333333333333334,0.6255889624509309,2.126599124960406,1.4042133694169794,2.641306222560211e-05,1.4042133694169794
495817671,9630806627,6157,黄金词,6.75,7.0,17.0,2.4285714285714284,0.6255889624509309,1.6576971450617286,1.299760683941031,3.953174501614506e-05,1.299760683941031
495817671,9630806627,6159,重点词,2951.62,1910.0,1493.0,0.7816753926701571,0.6255889624509309,1.034388884879119,1.0342952347506842,0.01728632432956357,1.0342952347506842
495817671,9630806627,6209,潜力词,7.2,4.0,3.0,0.75,0.6255889624509309,0.8880520419973547,0.9471805178493415,4.216719468388807e-05,0.9471805178493415
495817671,9630806627,6250,潜力词,3.0,3.0,3.0,1.0,0.6255889624509309,1.5984936755952384,1.1623400566714028,1.7569664451620028e-05,1.1623400566714028
495817671,9630806627,6256,重点词,127.35,41.0,59.0,1.4390243902439024,0.6255889624509309,0.5146308653270889,0.5435214585289474,0.0007458322559712702,0.5435214585289474
495817671,9630806627,6261,重点词,136.68,48.0,89.0,1.8541666666666667,0.6255889624509309,0.5613674014381872,0.5857931216565664,0.0008004739124158085,0.5857931216565664
495817671,9630806627,6270,潜力词,0.9,2.0,1.0,0.5,0.6255889624509309,3.5522081679894186,1.2563601954453656,5.2708993354860085e-06,1.2563601954453656
495817671,9630806627,6280,潜力词,3.71,4.0,4.0,1.0,0.6255889624509309,1.7234433160056477,1.2280352338471499,2.172781837183677e-05,1.2280352338471499
495817671,9630806627,6360,重点词,31984.96,19838.0,39158.0,1.9738884968242767,0.6255889624509309,0.9914321461230009,0.9914343046220186,0.18732167156616283,0.9914343046220186
495817671,9630806627,6378,潜力词,1.85,3.0,2.0,0.6666666666666666,0.6255889624509309,2.5921519063706566,1.2972231106746432,1.0834626411832351e-05,1.2972231106746432
495817671,9630806627,6463,重点词,127.09,21.0,177.0,8.428571428571429,0.6255889624509309,0.26413067265323786,0.3080160354236034,0.0007443095517187965,0.3080160354236034
495817671,9630806627,6474,重点词,23.07,18.0,34.0,1.8888888888888888,0.6255889624509309,1.2471992267323055,1.1831958291267037,0.000135110719632958,1.1831958291267037
495817671,9630806627,6486,重点词,186.06,55.0,295.0,5.363636363636363,0.6255889624509309,0.4725204351162964,0.494421760548826,0.0010896705892894743,0.494421760548826
495817671,9630806627,6489,重点词,1542.48,551.0,581.0,1.0544464609800364,0.6255889624509309,0.5710090343167992,0.5732390104434432,0.009033618674444953,0.5732390104434432
495817671,9630806627,6504,重点词,269.55,136.0,212.0,1.5588235294117647,0.6255889624509309,0.8065113703615373,0.8121290295052498,0.0015786343509780595,0.8121290295052498
495817671,9630806627,6510,重点词,45.13,28.0,155.0,5.535714285714286,0.6255889624509309,0.9917532221729818,0.9930028749138309,0.0002643063189005373,0.9930028749138309
495817671,9630806627,6538,潜力词,1.11,1.0,1.0,1.0,0.6255889624509309,1.4400843924281423,1.053270847938412,6.500775847099411e-06,1.053270847938412
495817671,9630806627,6596,潜力词,1.48,3.0,1.0,0.3333333333333333,0.6255889624509309,3.240189882963321,1.3475346988244983,8.66770112946588e-06,1.3475346988244983
495817671,9630806627,6617,重点词,17.81,11.0,19.0,1.7272727272727273,0.6255889624509309,0.987278519458036,0.9912419958077936,0.00010430524129445089,0.9912419958077936
500635396,9657930100,509,重点词,2532.96,350.0,889.0,2.54,0.4437697649690968,0.3113737544921464,0.31355804565821094,0.0031344777529867295,0.31355804565821094
500635396,9657930100,797,重点词,8332.06,3712.0,9168.0,2.4698275862068964,0.4437697649690968,1.0039171408279144,1.0039133552522785,0.010310726070111888,1.0039133552522785
500635396,9657930100,844,重点词,38287.88,15931.0,48781.0,3.0620174502542215,0.4437697649690968,0.9376138373334943,0.9376269675105077,0.04738034081431429,0.9376269675105077
500635396,9657930100,861,重点词,4227.49,768.0,2244.0,2.921875,0.4437697649690968,0.40937462699550664,0.4104985519890532,0.005231418323216264,0.4104985519890532
500635396,9657930100,998,黄金词,2.91,1.0,3.0,3.0,0.4437697649690968,0.7743713943823535,0.9401477445444528,3.6010557850070208e-06,0.9401477445444528
500635396,9657930100,1934,重点词,4656.78,2449.0,5135.0,2.096774193548387,0.4437697649690968,1.1850736851410926,1.1847539112791299,0.00576265448745876,1.1847539112791299
500635396,9657930100,1998,重点词,418.66,97.0,484.0,4.989690721649485,0.4437697649690968,0.5220986325235439,0.5311253597026315,0.0005180817920793949,0.5311253597026315
500635396,9657930100,2253,重点词,70.6,27.0,62.0,2.2962962962962963,0.4437697649690968,0.8617898081674437,0.8759516966262588,8.736582076340056e-05,0.8759516966262588
500635396,9657930100,2533,重点词,172871.87,59522.0,156572.0,2.6304895668828334,0.4437697649690968,0.7758816419178028,0.7758920907533973,0.21392482732937512,0.7758920907533973
500635396,9657930100,2818,重点词,13968.87,6980.0,12860.0,1.842406876790831,0.4437697649690968,1.1259949364848758,1.1259222796719655,0.017286144372340558,1.1259222796719655
500635396,9657930100,2832,重点词,164553.1,74970.0,173306.0,2.3116713352007467,0.4437697649690968,1.0266531241357293,1.026651818699012,0.20363054731815766,1.026651818699012
500635396,9657930100,2874,重点词,103832.28,39270.0,110134.0,2.804532722179781,0.4437697649690968,0.8522574401045562,0.8522689077580015,0.1284899768262779,0.8522689077580015
500635396,9657930100,2992,重点词,10.54,3.0,38.0,12.666666666666666,0.4437697649690968,0.6413911074912664,0.7967882942450508,1.3042999303771132e-05,0.7967882942450508
500635396,9657930100,3366,重点词,513.5,239.0,700.0,2.928870292887029,0.4437697649690968,1.0488170614975327,1.0480626602480694,0.0006354440362890396,1.0480626602480694
500635396,9657930100,3408,重点词,12956.21,6733.0,12890.0,1.9144512104559632,0.4437697649690968,1.171043226474045,1.1709368874047892,0.016033001708682406,1.1709368874047892
500635396,9657930100,3567,重点词,38819.52,16735.0,32505.0,1.9423364206752316,0.4437697649690968,0.9714441698227356,0.9714500975676846,0.048038232669139425,0.9714500975676846
500635396,9657930100,3587,黄金词,7.03,6.0,11.0,1.8333333333333333,0.4437697649690968,1.923260959589743,1.43012091092882,8.699457789896685e-06,1.43012091092882
500635396,9657930100,4196,重点词,657.56,352.0,563.0,1.5994318181818181,0.4437697649690968,1.2062839994734054,1.2037861042242306,0.0008137148597901087,1.2037861042242306
500635396,9657930100,4482,重点词,1556.31,396.0,1005.0,2.537878787878788,0.4437697649690968,0.5733784528984899,0.5755765068560819,0.0019258966078227753,0.5755765068560819
500635396,9657930100,4536,重点词,48121.97,23315.0,52173.0,2.237743941668454,0.4437697649690968,1.091777933544107,1.091762564134523,0.059549793283310754,1.091762564134523
500635396,9657930100,4721,重点词,72765.96,23486.0,55320.0,2.355445797496381,0.4437697649690968,0.727315903125996,0.7273461039287111,0.0900461447455634,0.7273461039287111
500635396,9657930100,4766,重点词,83.21,22.0,40.0,1.8181818181818181,0.4437697649690968,0.5957848415858463,0.6314808443996743,0.00010297039583176431,0.6314808443996743
500635396,9657930100,5166,潜力词,3.88,1.0,1.0,1.0,0.4437697649690968,0.5807785457867652,0.8637705827179772,4.801407713342694e-06,0.8637705827179772
500635396,9657930100,5331,重点词,4160.45,2130.0,3953.0,1.8558685446009389,0.4437697649690968,1.1536699669026527,1.1533728391679858,0.005148457917777477,1.1533728391679858
500635396,9657930100,5337,重点词,727.12,260.0,711.0,2.7346153846153847,0.4437697649690968,0.8057671319585332,0.807896565452935,0.0008997937052901391,0.807896565452935
500635396,9657930100,5553,重点词,71798.68,51724.0,100920.0,1.9511252030005413,0.4437697649690968,1.6233715615499564,1.6233015907535369,0.0888491587525319,1.6233015907535369
500635396,9657930100,5573,重点词,10656.71,10553.0,10503.0,0.9952620108026153,0.4437697649690968,2.231490699804011,2.230559989151984,0.013187425152797994,2.230559989151984
500635396,9657930100,5867,重点词,24613.57,15146.0,13988.0,0.9235441700779083,0.4437697649690968,1.3866460978804382,1.3865195275620263,0.030458707435799055,1.3865195275620263
500635396,9657930100,5874,重点词,18.64,22.0,61.0,2.772727272727273,0.4437697649690968,2.6596167740535552,2.158623845256864,2.3066556643481396e-05,2.158623845256864
500635396,9657930100,6001,重点词,182.78,71.0,244.0,3.436619718309859,0.4437697649690968,0.8753303085312292,0.8805956497240519,0.00022618590253731382,0.8805956497240519
500635396,9657930100,6023,重点词,344.18,149.0,280.0,1.8791946308724832,0.4437697649690968,0.9755351644204912,0.9760949718664679,0.00042591456360265164,0.9760949718664679
500635396,9657930100,6133,潜力词,2.08,2.0,2.0,1.0,0.4437697649690968,2.166750728512162,1.2393334827717255,2.5739505267404132e-06,1.2393334827717255
500635396,9657930100,6180,重点词,1896.27,400.0,1364.0,3.41,0.4437697649690968,0.47533753266204676,0.4775581454165294,0.002346589021799059,0.4775581454165294
500635396,9657930100,6434,重点词,89.74,49.0,76.0,1.5510204081632653,0.4437697649690968,1.2304169503563605,1.2114275779650285,0.00011105111551427148,1.2114275779650285
500635396,9657930100,6452,潜力词,5.59,5.0,4.0,0.8,0.4437697649690968,2.0155820730345693,1.4159050394332047,6.9174920406148606e-06,1.4159050394332047
500635396,9657930100,6660,重点词,4349.38,2727.0,5333.0,1.9556288962229555,0.4437697649690968,1.4128630761439038,1.4120993992157718,0.005382254299035682,1.4120993992157718
500635396,9700005700,389,重点词,6387.87,4897.0,24764.0,5.05697365734123,0.4518640272729432,1.6965484476658665,1.695670673755241,0.2372238011468526,1.695670673755241
500635396,9700005700,416,重点词,2417.24,1207.0,507.0,0.420049710024855,0.4518640272729432,1.1050444028079505,1.1046953087220097,0.08976808561918416,1.1046953087220097
500635396,9700005700,1900,潜力词,0.8,1.0,1.0,1.0,0.4518640272729432,2.7663189024891155,1.1594870340847958,2.9709283519777655e-05,1.1594870340847958
500635396,9700005700,3371,重点词,4326.98,2145.0,3643.0,1.6983682983682984,0.4518640272729432,1.0970707598998197,1.0968902793679691,0.16068934450550937,1.0968902793679691
500635396,9700005700,3897,重点词,12164.19,1125.0,364.0,0.32355555555555554,0.4518640272729432,0.20467347289381405,0.20520010780588668,0.4517367118730552,0.2104813042765706
500635396,9700005700,4956,黄金词,0.65,1.0,0.0,0.0,0.4518640272729432,3.404700187678911,1.179455237886486,2.4138792859819345e-05,1.179455237886486
500635396,9700005700,5248,潜力词,1.81,1.0,1.0,1.0,0.4518640272729432,1.222682387840493,1.0408363852068179,6.721725396349695e-05,1.0408363852068179
500635396,9700005700,5453,重点词,1623.0,2785.0,3265.0,1.1723518850987433,0.4518640272729432,3.797509867372612,3.783685771673482,0.06027270894074892,2.7815632632211615
500635396,9700005700,5963,潜力词,2.98,2.0,2.0,1.0,0.4518640272729432,1.4852718939538876,1.130988246737553,0.00011066708111117176,1.130988246737553
500635396,9700005700,6656,潜力词,2.09,2.0,2.0,1.0,0.4518640272729432,2.117756097599323,1.2301586447273483,7.761550319541912e-05,1.2301586447273483
500635396,9773660250,232,重点词,2235.16,1712.0,3698.0,2.1600467289719627,0.6537207372154543,1.1716634484416888,1.1710466532123134,0.34740143675570484,1.1710466532123134
500635396,9773660250,3457,重点词,13.65,5.0,11.0,2.2,0.6537207372154543,0.56033156889077,0.7235617648714421,0.0021215615936735497,0.7235617648714421
500635396,9773660250,4229,重点词,65.11,48.0,251.0,5.229166666666667,0.6537207372154543,1.1277199936637459,1.1136510699391349,0.010119771088943944,1.1136510699391349
500635396,9773660250,4514,黄金词,5.52,2.0,6.0,3.0,0.6537207372154543,0.5542410083593486,0.8188078325584391,0.0008579501829361168,0.8188078325584391
500635396,9773660250,6586,重点词,4114.5,2439.0,5984.0,2.4534645346453465,0.6537207372154543,0.9067811256561247,0.9069633774916859,0.6394992803787415,0.9069633774916859
525368335,9811363528,32,潜力词,0.8,1.0,1.0,1.0,0.5530654996936872,2.2601301305040846,1.113781501625651,4.484809725220193e-06,1.113781501625651
525368335,9811363528,33,重点词,183.41,75.0,149.0,1.9866666666666666,0.5530654996936872,0.7393697608104524,0.7503410864900248,0.0010281986896282945,0.7503410864900248
525368335,9811363528,47,黄金词,0.38,1.0,55.0,55.0,0.5530654996936872,4.758168695798073,1.1692066474411453,2.1302846194795917e-06,1.1692066474411453
525368335,9811363528,61,潜力词,6.13,8.0,11.0,1.375,0.5530654996936872,2.359679092206548,1.5873737022710457,3.436485451949973e-05,1.5873737022710457
525368335,9811363528,74,黄金词,0.73,1.0,0.0,0.0,0.5530654996936872,2.4768549375387225,1.122651206416754,4.092388874263426e-06,1.122651206416754
525368335,9811363528,110,潜力词,1.5,1.0,1.0,1.0,0.5530654996936872,1.2054027362688449,1.032228462803689,8.409018234787861e-06,1.032228462803689
525368335,9811363528,113,潜力词,1.44,1.0,1.0,1.0,0.5530654996936872,1.2556278502800469,1.0387478004635018,8.072657505396347e-06,1.0387478004635018
525368335,9811363528,154,黄金词,1.48,2.0,0.0,0.0,0.5530654996936872,2.4433839248692806,1.2239211958916703,8.296897991657357e-06,1.2239211958916703
525368335,9811363528,159,潜力词,1.03,1.0,1.0,1.0,0.5530654996936872,1.7554408780614248,1.085600011485508,5.7741925212209985e-06,1.085600011485508
525368335,9811363528,172,潜力词,0.95,1.0,1.0,1.0,0.5530654996936872,1.903267478319229,1.0952390792900408,5.325711548698979e-06,1.0952390792900408
525368335,9811363528,181,重点词,165.4,49.0,72.0,1.469387755102041,0.5530654996936872,0.5356535738558652,0.5572299153450946,0.0009272344106892749,0.5572299153450946
525368335,9811363528,202,潜力词,6.04,7.0,6.0,0.8571428571428571,0.5530654996936872,2.095484889209085,1.4692715411931114,3.386031342541245e-05,1.4692715411931114
525368335,9811363528,206,重点词,122.53,26.0,38.0,1.4615384615384615,0.5530654996936872,0.38366691189492336,0.4217069202426293,0.0006869046695390377,0.4217069202426293
525368335,9811363528,213,潜力词,1.1,1.0,1.0,1.0,0.5530654996936872,1.6437310040029705,1.0773039415287409,6.166613372177765e-06,1.0773039415287409
525368335,9811363528,235,潜力词,1.29,1.0,1.0,1.0,0.5530654996936872,1.4016310886847034,1.0554122036794937,7.231755681917561e-06,1.0554122036794937
525368335,9811363528,257,黄金词,3.48,3.0,16.0,5.333333333333333,0.5530654996936872,1.558710434830403,1.1684846025311786,1.9508922304707837e-05,1.1684846025311786
525368335,9811363528,263,潜力词,1.31,2.0,2.0,1.0,0.5530654996936872,2.7604642815317058,1.246126809904646,7.343875925048066e-06,1.246126809904646
525368335,9811363528,270,重点词,263.36,50.0,167.0,3.34,0.5530654996936872,0.3432761437582145,0.36277800169539226,0.0014763993615424876,0.36277800169539226
525368335,9811363528,295,潜力词,2.99,4.0,4.0,1.0,0.5530654996936872,2.4188683670946722,1.3839290875667936,1.676197634801047e-05,1.3839290875667936
525368335,9811363528,303,潜力词,1.3,2.0,2.0,1.0,0.5530654996936872,2.781698622158873,1.24745814196651,7.287815803482814e-06,1.24745814196651
525368335,9811363528,307,黄金词,7.98,7.0,39.0,5.571428571428571,0.5530654996936872,1.5860562319326907,1.2915666291036705,4.473597700907142e-05,1.2915666291036705
525368335,9811363528,317,潜力词,5.17,5.0,2.0,0.4,0.5530654996936872,1.7486500042584794,1.2925563508704716,2.8983082849235495e-05,1.2925563508704716
525368335,9811363528,363,黄金词,1.21,1.0,9.0,9.0,0.5530654996936872,1.4943009127299731,1.064520399612003,6.783274709395541e-06,1.064520399612003
525368335,9811363528,377,潜力词,2.08,2.0,1.0,0.5,0.5530654996936872,1.7385616388492955,1.1514998233537015,1.1660505285572501e-05,1.1514998233537015
525368335,9811363528,378,黄金词,0.59,1.0,0.0,0.0,0.5530654996936872,3.0645832278021485,1.1408212837460425,3.307547172349892e-06,1.1408212837460425
525368335,9811363528,396,潜力词,4.0,8.0,5.0,0.625,0.5530654996936872,3.616208208806535,1.867730749189564,2.2424048626100963e-05,1.867730749189564
525368335,9811363528,432,黄金词,2.08,3.0,0.0,0.0,0.5530654996936872,2.6078424582739435,1.329813837594655,1.1660505285572501e-05,1.329813837594655
525368335,9811363528,433,重点词,438.82,72.0,332.0,4.611111111111111,0.5530654996936872,0.29666718817974397,0.30935261259630153,0.0024600302545264062,0.30935261259630153
525368335,9811363528,435,黄金词,0.7,1.0,0.0,0.0,0.5530654996936872,2.5830058634332396,1.1264959023291403,3.924208509567669e-06,1.1264959023291403
525368335,9811363528,469,重点词,124.59,25.0,119.0,4.76,0.5530654996936872,0.3628108404372878,0.40152734723016725,0.0006984530545814798,0.40152734723016725
525368335,9811363528,472,潜力词,2.19,4.0,6.0,1.5,0.5530654996936872,3.3024732500516305,1.4919430651329826,1.2277166622790277e-05,1.4919430651329826
525368335,9811363528,493,黄金词,0.55,1.0,0.0,0.0,0.5530654996936872,3.287462008005941,1.1461212664812157,3.0833066860888826e-06,1.1461212664812157
525368335,9811363528,501,潜力词,1.81,3.0,2.0,0.6666666666666666,0.5530654996936872,2.9968576316076256,1.3661917237294632,1.0146882003310686e-05,1.3661917237294632
525368335,9811363528,516,潜力词,7.59,6.0,4.0,0.6666666666666666,0.5530654996936872,1.42933130782867,1.2082188259693039,4.254963226802658e-05,1.2082188259693039
525368335,9811363528,543,潜力词,1.58,3.0,3.0,1.0,0.5530654996936872,3.433109058993546,1.3987875843578634,8.85749920730988e-06,1.3987875843578634
525368335,9811363528,557,重点词,111.75,13.0,26.0,2.0,0.5530654996936872,0.21033873250328838,0.26346175909558867,0.0006264718584916957,0.26346175909558867
525368335,9811363528,560,黄金词,1.56,3.0,5.0,1.6666666666666667,0.5530654996936872,3.477123277698591,1.4016956666538256,8.745378964179377e-06,1.4016956666538256
525368335,9811363528,561,潜力词,1.12,2.0,2.0,1.0,0.5530654996936872,3.228757329291549,1.271918105534481,6.27873361530827e-06,1.271918105534481
525368335,9811363528,568,黄金词,2.89,2.0,4.0,2.0,0.5530654996936872,1.251283117234095,1.0663203843658935,1.6201375132357946e-05,1.0663203843658935
525368335,9811363528,579,重点词,12.94,14.0,25.0,1.7857142857142858,0.5530654996936872,1.9562177327392387,1.589212260078369,7.254179730543661e-05,1.589212260078369
525368335,9811363528,597,潜力词,0.87,1.0,1.0,1.0,0.5530654996936872,2.0782805797738706,1.105050851556917,4.877230576176959e-06,1.105050851556917
525368335,9811363528,609,黄金词,7.94,8.0,14.0,1.75,0.5530654996936872,1.8217673596002697,1.407802052201634,4.4511736522810414e-05,1.407802052201634
525368335,9811363528,618,重点词,8.11,8.0,37.0,4.625,0.5530654996936872,1.7835798810389818,1.39300141219704,4.54647585894197e-05,1.39300141219704
525368335,9811363528,640,重点词,432.45,35.0,165.0,4.714285714285714,0.5530654996936872,0.14633748098997426,0.16195692187263483,0.0024243199570893404,0.2104813042765706
525368335,9811363528,644,潜力词,0.97,2.0,2.0,1.0,0.5530654996936872,3.728049699800552,1.2930463132676118,5.437831791829484e-06,1.2930463132676118
525368335,9811363528,653,重点词,570.08,73.0,221.0,3.0273972602739727,0.5530654996936872,0.23153171418298926,0.2422451302823512,0.0031958754101919094,0.2422451302823512
525368335,9811363528,660,黄金词,2.76,3.0,4.0,1.3333333333333333,0.5530654996936872,1.9653305482644214,1.246239585324381,1.5472593552009663e-05,1.246239585324381
525368335,9811363528,661,潜力词,2.71,2.0,2.0,1.0,0.5530654996936872,1.3343941729913413,1.0841418949681092,1.5192292944183403e-05,1.0841418949681092
525368335,9811363528,666,潜力词,6.06,6.0,9.0,1.5,0.5530654996936872,1.7902020835675918,1.339137721417819,3.3972433668542957e-05,1.339137721417819
525368335,9811363528,669,潜力词,1.5,1.0,1.0,1.0,0.5530654996936872,1.2054027362688449,1.032228462803689,8.409018234787861e-06,1.032228462803689
525368335,9811363528,674,潜力词,5.07,4.0,4.0,1.0,0.5530654996936872,1.4265121139276271,1.1646927964671034,2.842248163358297e-05,1.1646927964671034
525368335,9811363528,709,重点词,1363.47,2319.0,263.0,0.11341095299698145,0.5530654996936872,3.075237018864498,3.0630415799225514,0.00764362939505747,2.7815632632211615
525368335,9811363528,710,潜力词,6.56,8.0,16.0,2.0,0.5530654996936872,2.2050050053698382,1.5406862404395443,3.677543974680558e-05,1.5406862404395443
525368335,9811363528,725,潜力词,6.12,7.0,2.0,0.2857142857142857,0.5530654996936872,2.068092929873018,1.4609822800298216,3.4308794397934476e-05,1.4609822800298216
525368335,9811363528,735,重点词,23.37,23.0,24.0,1.0434782608695652,0.5530654996936872,1.7794777236317993,1.579586204304014,0.00013101250409799489,1.579586204304014
525368335,9811363528,751,重点词,118.97,21.0,76.0,3.619047619047619,0.5530654996936872,0.319157654807671,0.36235681486631993,0.0006669472662618079,0.36235681486631993
525368335,9811363528,752,潜力词,5.46,8.0,7.0,0.875,0.5530654996936872,2.6492367830084502,1.6660379315995666,3.0608826374627814e-05,1.6660379315995666
525368335,9811363528,766,潜力词,6.28,4.0,4.0,1.0,0.5530654996936872,1.1516586652250111,1.066416765523924,3.5205756342978515e-05,1.066416765523924
525368335,9811363528,785,潜力词,0.15,1.0,1.0,1.0,0.5530654996936872,12.054027362688451,1.2019615230698255,8.409018234787861e-07,1.2019615230698255
525368335,9811363528,809,黄金词,6.97,2.0,4.0,2.0,0.5530654996936872,0.5188247071458443,0.7768601602665691,3.9073904730980926e-05,0.7768601602665691
525368335,9811363528,810,潜力词,1.87,1.0,1.0,1.0,0.5530654996936872,0.9669005905899825,0.9937667778855255,1.0483242732702202e-05,0.9937667778855255
525368335,9811363528,829,重点词,112.68,22.0,79.0,3.590909090909091,0.5530654996936872,0.35301997068576396,0.39620912950862913,0.0006316854497972642,0.39620912950862913
525368335,9811363528,831,黄金词,1.96,2.0,4.0,2.0,0.5530654996936872,1.8450041881665995,1.165290240399854,1.0987783826789472e-05,1.165290240399854
525368335,9811363528,836,重点词,22.95,53.0,54.0,1.0188679245283019,0.5530654996936872,4.175578106029333,3.35019405138256,0.00012865797899225427,2.7815632632211615
525368335,9811363528,848,重点词,8.34,8.0,27.0,3.375,0.5530654996936872,1.7343924262861081,1.373465416782082,4.675414138542051e-05,1.373465416782082
525368335,9811363528,874,重点词,16.71,15.0,34.0,2.2666666666666666,0.5530654996936872,1.6230737023368649,1.4203294939866373,9.367646313553677e-05,1.4203294939866373
525368335,9811363528,884,潜力词,4.94,5.0,4.0,0.8,0.5530654996936872,1.8300648829992587,1.3154246555397182,2.769370005323469e-05,1.3154246555397182
525368335,9811363528,888,重点词,244.33,31.0,104.0,3.3548387096774195,0.5530654996936872,0.22940787965661721,0.2540165110998902,0.001369716950203812,0.2540165110998902
525368335,9811363528,901,潜力词,2.85,3.0,2.0,0.6666666666666666,0.5530654996936872,1.903267478319229,1.2359589654637766,1.5977134646096938e-05,1.2359589654637766
525368335,9811363528,905,黄金词,0.75,1.0,0.0,0.0,0.5530654996936872,2.4108054725376897,1.1201026225202346,4.2045091173939305e-06,1.1201026225202346
525368335,9811363528,911,潜力词,1.96,4.0,4.0,1.0,0.5530654996936872,3.690008376333199,1.5261892632348375,1.0987783826789472e-05,1.5261892632348375
525368335,9811363528,926,重点词,1346.58,500.0,94.0,0.188,0.5530654996936872,0.6713689882529325,0.6733243165723986,0.007548943849733758,0.6733243165723986
525368335,9811363528,937,重点词,286.55,134.0,107.0,0.7985074626865671,0.5530654996936872,0.8455276565696662,0.8497537422016831,0.0016064027834523078,0.8497537422016831
525368335,9811363528,944,潜力词,1.08,3.0,3.0,1.0,0.5530654996936872,5.0225114011201875,1.475307692911357,6.05449312904726e-06,1.475307692911357
525368335,9811363528,954,重点词,22.07,35.0,90.0,2.5714285714285716,0.5530654996936872,2.8674056934351775,2.3678607253273936,0.00012372468829451207,2.3678607253273936
525368335,9811363528,957,重点词,11.4,9.0,31.0,3.4444444444444446,0.5530654996936872,1.4274506087394219,1.2504078591793117,6.390853858438775e-05,1.2504078591793117
525368335,9811363528,989,潜力词,2.24,3.0,3.0,1.0,0.5530654996936872,2.421567996968662,1.3091565352630876,1.255746723061654e-05,1.3091565352630876
